"","lon","lat"
"472",146.127929,-37.803568
"473",146.076062,-37.608978
"474",145.40915,-38.025684
"475",148.379495,-37.759739
"477",148.63357,-37.716701
"478",148.451733,-37.650098
"479",149.421086,-37.57823
"480",149.481721,-37.56703
"481",149.203831,-37.463585
"482",149.347983,-37.440963
"483",148.664476,-37.379378
"484",148.83639,-37.318583
"485",148.861099,-37.344487
"486",148.837178,-37.087526
"487",144.642073,-37.232523
"488",144.4553,-37.4566
"489",144.3012,-37.4364
"490",144.0778,-37.2762
"491",143.925171,-38.557975
"492",145.373809,-37.958046
"493",145.340428,-37.916494
"494",145.401372,-37.874672
"495",143.6166,-38.56521
"496",144.17476,-38.36475
"497",147.60883,-37.98806
"498",146.87832,-38.31313
"499",142.41561,-37.53328
"500",144.15004,-37.46943
"502",145.33303,-37.60742
"503",145.54838,-37.54357
"504",146.91491,-38.32758
"505",146.61682,-38.66133
"506",145.19289,-37.17004
"507",147.26591,-38.26332
"508",142.52991,-37.19928
"509",145.31917,-37.61893
"510",147.14453,-36.98362
"511",144.1181,-37.30015
"512",145.31578,-37.61889
"513",146.43277,-37.19959
"514",147.25582,-37.33138
"515",144.09389,-37.28424
"516",145.6295,-37.3165
"517",148.77511,-37.47426
"518",148.5142,-37.43373
"519",148.44163,-37.53918
"520",147.78894,-36.60157
"521",148.71657,-37.33723
"522",148.81142,-37.29165
"523",148.78926,-37.35598
"524",149.05718,-37.36874
"525",149.14251,-37.19239
"526",149.00122,-37.25975
"527",149.04733,-37.2139
"528",146.33026,-37.95528
"529",146.37289,-37.89423
"530",146.33365,-37.9571
"531",146.33704,-37.83365
"532",146.38854,-37.92766
"533",145.86034,-37.79575
"534",145.86978,-37.84721
"535",144.54173,-37.59178
"536",145.27309,-37.94451
"537",145.00988,-38.3765
"538",146.56987,-38.44038
"539",148.07424,-36.45421
"540",148.01369,-36.4313
"541",143.76944,-37.72645
"542",141.63541,-38.01866
"543",149.27557,-37.57021
"544",146.84765,-38.21125
"545",146.76036,-38.35711
"546",144.11222,-37.30631
"547",142.31811,-37.20092
"548",144.11345,-37.30364
"549",143.18627,-37.25855
"550",146.12495,-37.45953
"551",145.7667,-37.3781
"552",144.0717,-37.2678
"553",144.1173,-37.2869
"554",147.3151,-38.2399
"555",147.31474,-38.2404
"556",147.27892,-38.2558
"561",148.97986,-37.2686
"562",149.00239,-37.2861
"563",147.30592,-38.2406
"565",144.1142,-38.3763
"566",145.365,-37.9227
"567",146.33583,-38.1847
"568",145.57868,-37.5043
"569",143.93961,-38.5564
"570",144.2941,-37.4944
"571",144.33941,-37.4501
"572",147.04577,-38.3482
"573",144.216,-37.3901
"574",144.2635,-37.3299
"575",145.94404,-37.64798
"576",146.24515,-37.7143
"577",148.84931,-37.07023
"578",149.11795,-37.55146
"579",149.54947,-37.48178
"580",148.85809,-37.6524
"581",148.7084,-37.68142
