"","lon","lat"
"394",142.394024,-33.058948
"395",145.715,-30.51806
"396",140.202997,-33.705857
"397",139.9981,-33.75194
"398",151.55167,-33.099638
"399",142.13905,-35.19821
"400",141.116594,-33.205555
"401",146.236997,-34.144071
"402",140.2036,-33.70611
"403",145.461436,-30.109297
"404",145.490146,-30.181208
"405",145.4216,-30.1181
"406",145.5848,-27.9633
"407",141.24427,-33.296697
"408",149.10989,-31.02302
"409",117.7831,-29.48472
"410",141.154072,-33.103271
"411",141.161582,-33.212344
"412",140.057316,-33.888061
"413",117.7731,-29.2435
"414",117.79792,-28.56874
"415",117.89077,-28.5411
"416",140.0769,-33.18583
"417",144.93164,-37.81412
"418",138.7083,-35.07345
"419",141.324356,-33.43362
"420",143.591995,-30.761899
"421",140.10166,-33.81142
"422",145.78324,-30.51427
"423",147.7256,-37.64389
"424",143.5697,-38.63611
"425",133.7769,-23.91333
"426",143.75491,-24.94577
"427",145.04777,-28.161611
"428",133.76252,-23.90942
"429",140.149155,-33.749607
"430",146.2322,-30.19639
"431",140.2122,-33.70611
"432",140.73829,-27.7431
"433",138.5442,-31.41333
"434",146.02413,-36.41339
"435",142.3944,-32.60833
"436",141.14,-27.59111
"437",143.288376,-33.890449
"438",145.549744,-27.982309
"439",137.90605,-29.23907
"440",121.710231,-29.843971
"441",145.538282,-27.98183
"442",121.69442,-25.87462
"443",118.8078,-28.72167
"444",121.66392,-25.80379
"445",118.25676,-29.09662
"446",138.6039,-35.44583
"447",119.0861,-28.30944
"448",140.153412,-33.759876
"449",145.0537,-29.1913
"450",141.966019,-35.368895
"451",151.97076,-27.61138
"452",144.216973,-37.167557
"453",141.3308,-34.3885
"454",143.82931,-31.45367
"455",141.4417,-34.4183
"456",141.435,-34.426
"457",141.3849,-34.3897
"458",140.0328,-33.76389
"459",117.651043,-27.260324
"460",132.1608,-28.60583
"461",145.87878,-30.51699
"462",141.427048,-34.418186
"463",141.434,-34.426
"464",141.421,-34.404
"465",146.15731,-26.36476
"466",141.4001,-34.3899
"467",141.3967,-34.3941
"468",145.2011,-28.11667
"469",143.38601,-31.57451
"470",142.628696,-31.732104
"471",140.1397,-33.70417
"472",145.5772,-27.95972
"473",140.12362,-33.7637
"474",141.4034,-34.4019
"475",145.713749,-30.502781
"476",141.3878,-34.3913
"477",145.5258,-27.97917
"478",141.401,-34.407
"479",144.661316,-24.723274
"480",141.4142,-34.3945
"481",133.470497,-24.059631
"482",141.03333,-34.53333
"483",141.5455,-34.4955
"484",141.5609,-34.5021
"485",149.542037,-36.153175
"486",141.5586,-34.5082
"487",140.0397,-33.89472
"488",141.3494,-34.3665
"489",117.96741,-27.31778
"490",145.261715,-31.844558
"491",138.2867,-35.54833
"492",145.828692,-32.261044
"493",141.72999,-36.98538
"494",140.1246,-33.7634
"495",141.4142,-34.40889
"496",118.88365,-28.008
"497",134.80224,-31.07175
"498",145.01129,-37.02119
"499",142.08333,-34.75
"500",151.300299,-32.919722
"501",151.295646,-32.917334
"502",151.648976,-32.660013
"503",151.300122,-32.927001
"504",146.08333,-29.91667
"505",142.04086,-35.0463
"506",119.967582,-28.795747
"507",149.890969,-35.243923
"508",119.947135,-28.80081
"509",148.57629,-28.03823
"510",145.550827,-28.00194
"511",143.7333,-32.46667
"512",145.714447,-30.518061
"513",140.03062,-33.75068
"514",142.3732,-32.75876
"515",145.054169,-29.191669
"516",144.94167,-30.64167
"517",144.79,-28.68556
"518",144.3988,-28.80617
"519",139.118862,-34.949283
"520",144.479141,-28.775122
"521",145.536452,-27.980116
"522",144.3069,-26.58278
"523",145.541107,-27.96167
"524",146.51417,-25.65972
"525",117.133101,-28.943566
"526",145.535,-27.98028
"527",141.41944,-34.40747
"528",143.120098,-33.594669
"529",139.48516,-34.36384
"530",142.7794,-32.47333
"531",145.7405,-30.53624
"532",145.5367,-27.95444
"533",141.57531,-34.8014
"534",140.124282,-33.762416
"535",140.190002,-33.760559
"536",143.96724,-28.73397
"537",121.21086,-29.87994
"538",142.32049,-35.53585
"539",141.1235,-33.11445
"540",139.0256,-34.58222
"541",140.3458,-34.20444
"542",145,-36.93855
"543",141.12025,-33.11417
"544",140.1525,-33.76028
"545",144.78611,-29.90611
"546",142.3497,-37.49833
"547",142.7889,-34.52611
"548",145.7144,-30.49719
"549",142.15621,-35.18054
"550",147.725555,-37.64389
"551",152.980835,-30.655001
"552",150.046312,-36.407111
"553",140.3092,-33.70694
"554",150.045944,-36.406806
"555",150.045994,-36.406806
"556",140.1697,-33.70306
"557",146.6075,-36.30833
"558",141.9594,-35.61139
"559",143.8289,-28.74028
"560",140.036118,-33.769444
"561",145.00345,-25.9906
"562",144.70515,-24.79616
"563",142.1444,-34.13861
"564",145.7142,-30.51833
"565",148.7175,-35.4178
"566",142.3994,-34.42583
"567",151.65036,-32.65973
"568",139.960831,-33.775002
"569",145.9181,-30.52389
"570",140.7253,-33.48389
"571",140.40527,-33.50017
"572",151.66666,-32.66667
"573",140.7853,-37.70278
"574",148.236419,-27.966346
"575",147.08333,-26.41667
"576",143.32,-25.71667
"577",144.13364,-29.91563
"578",140.135284,-33.761944
"579",140.1219,-33.75167
"580",124.5953,-29.26361
"581",145.50704,-27.9565
"582",142.77832,-35.61265
"583",142.3233,-37.60167
"584",150.661118,-33.03278
"585",140.6989,-37.35167
"586",140.161177,-33.762258
"587",144.1606,-28.42667
"588",128.428604,-25.102222
"589",143.42111,-30.82249
"590",140.1364,-33.75889
"591",140.14107,-33.78038
"592",140.1567,-33.76639
"593",145.193604,-28.114721
"594",145.7131,-30.53639
"595",152.770279,-28.5175
"596",140.3456,-33.70583
"597",141.11,-33.90003
"598",123.0025,-32.44806
"599",146.140839,-36.562222
"600",140.1025,-33.74361
"601",119.974472,-28.809223
"602",140.203709,-33.70514
"603",123.4189,-32.465
"604",140.2122,-33.70583
"605",122.514168,-30.933889
"606",140.5453,-34.38222
"607",140.0814,-33.7375
"608",140.164169,-33.701389
"609",142.91666,-34.58333
"610",144.676964,-32.677271
"611",144.811935,-28.43861
"612",144.383057,-27.013611
"613",138.848053,-35.46056
"614",152.98083,-30.655
"615",140.12538,-33.72746
"616",140.787216,-37.697781
"617",151.53,-32.88
"618",142.101944,-35.60778
"619",132.196671,-25.136333
"620",132.18402,-25.03235
"621",140.204163,-33.70528
"622",147.72556,-37.64389
"623",152.88083,-30.655
"624",132.1925,-25.13111
"625",143.052216,-33.947781
"626",140.73919,-27.70742
"627",142.75,-32.416664
"628",145.5,-28.5
"629",144.3085,-26.58714
"630",145.30157,-28.10851
"631",142.58333,-32.583336
"632",146.91667,-26.41667
"633",140.16385,-33.75899
"634",142.2669,-34.7524
"635",151.55333,-32.89305
"636",148.31382,-27.50267
"637",144.63363,-27.9665
"638",145.595487,-30.556635
"639",133.29869,-23.81334
"640",129.48307,-29.48098
"641",139.357868,-25.916036
"642",151.93028,-32.02583
"643",129.60288,-29.43933
"644",132.194545,-25.13262
"645",133.88611,-23.67694
"646",133.170458,-23.969762
"647",140.13583,-33.75611
"648",140.175,-33.70444
"649",140.14751,-33.30417
"650",140.16083,-33.75889
"651",140.17444,-33.70417
"652",143.26171,-35.92464
"653",150.457779,-35.357224
"654",144.852783,-27.572781
"655",145.362817,-31.325367
"656",145.82056,-29.41972
"657",146.22596,-34.10213
"658",145.79694,-28.23194
"659",140.14667,-33.76083
"660",144.090968,-30.02809
"661",140.12056,-33.76194
"662",140.12418,-33.76278
"663",143.804228,-29.93168
"664",140.12389,-33.74722
"665",145.07222,-26.09
"666",145.072167,-26.090083
"667",145.29235,-31.31925
"668",143.807438,-29.943111
"669",141.35559,-34.15045
"670",140.15306,-33.75972
"671",145.34206,-31.290518
"672",145.366063,-31.283077
"673",145.19444,-28.11778
"674",144.657417,-24.72175
"675",138.73666,-35.41056
"676",145.338181,-31.286407
"677",133.78033,-24.17686
"678",140.54633,-33.58648
"679",145.720843,-33.252499
"680",152.4,-31.66
"681",148.56811,-37.74465
"682",141.75,-36.78
"683",140.14,-33.76
"684",139.57361,-32.91361
"685",141.99,-35.46
"686",140.03829,-33.76649
"687",139.9975,-33.7512
"688",139.56444,-32.96944
"689",140.12746,-33.76232
"690",144.83618,-28.98985
"691",145.52707,-27.98699
"692",118.009644,-28.560401
"693",140.21329,-33.70454
"694",142.293191,-32.389853
"695",151.83,-32
"696",145.950087,-30.090166
"697",142.231236,-29.473826
"698",141.42,-34.41
"699",145.53,-27.94
"700",143.93,-26.91
"701",145.01,-28.15
"702",145.54,-27.98
"703",145.58,-27.96
"704",140.19608,-33.69899
"705",132.14972,-28.43722
"706",146.19,-34.1
"707",145.68,-28.06
"708",141.79,-33.92
"709",144.15614,-28.82071
"710",132.10361,-28.45528
"711",145.52,-27.98
"712",144.83,-28.98
"713",151.44194,-32.93139
"714",145.57,-27.96
"715",140.17,-33.7
"716",140.7,-32.49805
"717",142.22419,-34.23876
"718",140.4,-33.24
"719",144.66472,-27.81139
"720",140.7,-33.48
"721",146.179249,-34.04259
"722",140.38074,-34.27587
"723",148.2312,-27.9641
"724",145.6,-27.98
"725",140.16417,-33.70139
"726",140.22,-33.75
"727",145.19291,-28.11672
"728",146.409185,-30.154132
"729",145.20485,-28.11477
"730",145.41667,-31.583334
"731",140.12662,-33.70232
"732",151.75,-32.75
"733",139.94139,-33.77667
"734",152.98334,-30.65
"735",140.08472,-33.73444
"736",140.2,-33.7
"737",140.86,-37.18
"738",144.58333,-29.916666
"739",152.596,-31.952
"740",145.56111,-29.59667
"741",145.74999,-29.58333
"742",142.34,-37.49
"743",140.9053,-36.59472
"744",140.5339,-36.59861
"745",138.6,-35.03333
"746",140.5353,-36.59194
"747",146.5,-26.5
"748",145.631968,-30.565103
"749",145.830749,-30.535731
"750",151.7886,-32.65611
"751",145.752703,-30.56055
"752",145.5792,-27.98083
"753",145.638588,-30.561455
"754",146.95,-27.9667
"755",145.628982,-30.566858
"756",145.594311,-30.557646
"757",146.153051,-29.243584
"758",145.678439,-30.556605
"759",145.47694,-26.63667
"760",145.19389,-28.11611
"761",140.16,-33.7
"762",145.5239,-27.99306
"763",145.818074,-30.528831
"764",150.2336,-35.83389
"765",139.11668,-30.8266
"766",143.2233,-30.84389
"767",139.1187,-30.82858
"768",145.803745,-30.555047
"769",141.4397,-34.40972
"770",139.05606,-30.70014
"771",145.1014,-37.63611
"772",139.00247,-30.77419
"773",140.47444,-33.54444
"774",141.4339,-34.42694
"775",145.474959,-33.996755
"776",143.14,-25.17694
"777",140.12,-33.76
"778",141.5608,-34.50333
"779",140.4431,-33.53694
"780",152.21861,-26.87277
"781",146.4883,-27.99778
"782",145.8842,-30.84889
"783",140.856035,-27.701578
"784",144.63,-27.96
"785",145.302799,-27.94105
"786",142.74329,-23.7302
"787",143.5633,-34.6425
"788",152,-26.72
"789",146.4453,-26.43111
"790",146.2381,-34.22861
"791",139.5961,-25.08667
"792",146.4133,-26.07278
"793",146.4164,-26.07556
"794",134.7305,-23.2712
"795",146.25,-34.25
"796",143.33,-25.73
"797",146.4842,-27.99778
"798",140.1203,-33.75139
"799",138.43,-35.41
"800",146.09861,-26.32638
"801",145.02861,-25.97666
"802",151.65,-32.63
"803",142.3758,-32.42972
"804",144.4878,-27.81472
"805",138.53,-31.13528
"806",140.61,-34.28
"807",120.83,-27.97
"808",146.25,-33.91667
"809",139.97,-34.17
"810",145.4894,-27.97417
"811",145.58,-27.91
"812",145.6067,-30.55417
"813",136.69189,-33.05471
"814",141.5508,-34.50833
"815",141.8303,-34.63806
"816",144.959636,-35.774439
"817",136.59888,-33.08472
"818",118.990173,-25.762793
"819",145.681246,-30.270114
"820",143.160187,-33.812356
"821",142.75,-32.583336
"822",139.0839,-30.60028
"823",142.34,-34.69
"824",139.09,-30.60139
"825",148.5825,-32.27611
"826",150.93244,-29.914157
"827",140.1761,-33.70222
"828",140.1542,-33.75834
"829",142.2325,-31.78055
"830",145.27556,-16.59301
"831",145.02004,-26.05705
"832",142.23245,-34.25675
"833",145.07238,-26.09012
"834",147.44249,-24.86379
"835",146.254169,-34.253409
"836",146.281787,-34.21546
"837",140.0347,-33.76806
"838",140.04534,-33.76499
"839",140.12,-33.74611
"840",146.302142,-34.232848
"841",145.69849,-31.72894
"842",144.4086,-28.98139
"843",145.1931,-28.11583
"844",146.261234,-34.218314
"845",146.283374,-34.214179
"846",145.60956,-27.99005
"847",146.248402,-34.24034
"848",146.21566,-29.12893
"849",143.7114,-27.87611
"850",145.1933,-28.11611
"851",145.1936,-28.11778
"852",134.5406,-29.78889
"853",146.30766,-29.18559
"854",141.6092,-34.54611
"855",146.238285,-34.215633
"856",145.0133,-28.15917
"857",145.7144,-30.51778
"858",146.28956,-29.04032
"859",145.53334,-31.516666
"860",145.53,-31.52
"861",144.4058,-28.98333
"862",138.560425,-31.411524
"863",140.1533,-33.76111
"864",140.1389,-33.75972
"865",141.75,-33.41667
"866",143.9406,-28.67917
"867",138.55805,-31.41666
"868",144.7931,-28.68444
"869",144.689941,-25.065697
"870",141.75,-33.25
"871",146.752318,-29.183881
"872",145.5261,-27.98611
"873",151.96,-32.73
"874",145.5439,-27.9825
"875",141.0789,-27.61889
"876",140.13917,-33.77149
"877",145.5369,-27.95361
"878",144.8156,-28.41278
"879",144.6239,-27.96972
"880",141.75,-33.58333
"881",128.0181,-29.5681
"882",128.9403,-29.3805
"883",145.19287,-28.11672
"884",146.09228,-29.09453
"885",140.7314,-27.74806
"886",145.1933,-28.1175
"887",146.06,-29.73
"888",119.01527,-25.67611
"889",145.20486,-28.11477
"890",141.25,-33.75
"891",142.25,-34.083336
"892",141.41667,-33.416664
"893",141.58333,-32.583336
"894",152.89947,-27.26409
"895",141.08333,-33.25
"896",140.20467,-33.70482
"897",141.08333,-33.583336
"898",141.58333,-33.583336
"899",141.91667,-32.583336
"900",141.25,-33.25
"901",146.258793,-34.239203
"902",142.0303,-35.14194
"903",141.75,-33.416664
"904",140.21,-33.7
"905",142.70001,-34.533333
"906",140.1533,-33.75972
"907",141.52083,-36.23861
"908",139.96778,-34.17065
"909",140.1528,-33.76111
"910",142.0103,-35.12139
"911",145.55706,-27.97922
"912",151.7,-32.93
"913",142.33246,-34.69203
"914",142.12791,-29.31618
"915",142.23525,-34.21897
"916",140.12048,-34.12593
"917",144.04792,-36.11402
"918",147.7636,-29.74
"919",141.1081,-34.98389
"920",141.4396,-34.40969
"921",141.4922,-35.02639
"922",141.551,-34.50809
"923",142.3647,-35.75583
"924",148.455105,-20.762074
"925",146.2164,-28.27
"926",141.1847,-35.24556
"927",145.53846,-27.97922
"928",145.61266,-27.98255
"929",144.43126,-26.74422
"930",140.1381,-33.76611
"931",144.4578,-28.78333
"932",140.1519,-33.76111
"933",138.6992,-35.09095
"934",118.4475,-28.88333
"935",142.87855,-34.52147
"936",146.257586,-34.219876
"937",121.44666,-26.04417
"938",119.5219,-27.58611
"939",145.071024,-26.095837
"940",130.1357,-29.6033
"941",143.9695,-28.685
"942",130.1188,-29.6915
"943",145.99455,-27.18671
"944",145.50784,-25.44087
"945",130.11667,-29.5501
"946",145.14015,-25.26922
"947",145.71568,-30.51727
"948",130.5042,-28.7828
"949",140.71911,-33.47597
"950",129.2,-28.50011
"951",140.15887,-33.75899
"952",140.71096,-33.48389
"953",131.20001,-29.23344
"954",131.08334,-29.9501
"955",140.70517,-33.48297
"956",145.6086,-27.99111
"957",140.18502,-33.3106
"958",142.2269,-34.22389
"959",141.17,-33.26528
"960",130.1236,-29.70639
"961",141.1572,-35.26083
"962",145.91667,-30.08333
"963",145.75,-30.583334
"964",144.75,-26.6325
"965",130.80459,-29.20974
"966",142.82666,-31.49444
"967",140.1544,-33.76139
"968",145.7131,-30.51944
"969",144.75,-26.63333
"970",130.79123,-29.34659
"971",141.31988,-33.39017
"972",145.8822,-30.51889
"973",142.3806,-37.01805
"974",120.7172,-27.44056
"975",146.4611,-25.99028
"976",140.6938,-33.47041
"977",140.70343,-33.47286
"978",140.6954,-33.4815
"979",145.566273,-28.078796
"980",139.9414,-33.77667
"981",142.56994,-33.38563
"982",141.090294,-33.353537
"983",140.70319,-33.47719
"984",141.1842,-35.25806
"985",140.70861,-33.47188
"986",150.635356,-33.426365
"987",140.14077,-33.75927
"988",140.70066,-33.48097
"989",140.71467,-33.47596
"990",140.7089,-33.46719
"991",140.53333,-33.65
"992",142.25,-34.75
"993",141.1764,-35.26611
"994",142.0177,-35.1266
"995",144.45,-29.25
"996",141.75,-34.58333
"997",141.71467,-35.03898
"998",142.30246,-34.59676
"999",142.23745,-34.23091
"1000",140.0411,-33.76722
"1001",147.07895,-28.88198
"1002",140.12153,-33.76393
"1003",140.175,-33.70389
"1004",146.84265,-28.82115
"1005",140.8467,-27.70139
"1006",139.9836,-33.75694
"1007",145.679924,-31.094169
"1008",141.1906,-35.24889
"1009",145.0814,-30.35333
"1010",132.01678,-29.04719
"1011",141.4458,-34.44306
