"","lon","lat"
"667",143.59777,-37.06333
"668",146.61639,-36.09722
"669",143.83721,-37.10333
"670",144.19055,-36.16138
"671",144.13991,-35.8657
"672",142.13214,-34.331
"673",141.87135,-37.22907
"674",144.39166,-37.94722
"675",146.51417,-36.17221
"676",142.36799,-35.73183
"677",144.01994,-37.1621
"678",143.48272,-37.30516
"679",146.5,-35.96666
"680",146.6,-36.12222
"681",141.81856,-36.36823
"682",145.58852,-37.01153
"683",142.87083,-35.85416
"684",144.16244,-37.07877
"685",142.18802,-37.47657
"686",143.13381,-34.70655
"687",147.4468,-36.0981
"688",145.22122,-35.84543
"689",145.50283,-36.75793
"690",146.2021,-36.4122
"691",146.66524,-36.34949
"692",145.15106,-36.94497
"693",145.94113,-36.65627
"694",142.37975,-37.05871
"695",145.34492,-36.44216
"696",142.86426,-37.00431
"697",146.51384,-35.96129
"698",145.36911,-36.35235
"699",144.36744,-37.13655
"700",145.55712,-35.82288
"701",145.52889,-36.09209
"702",144.98152,-35.99758
"703",145.50364,-36.13505
"704",145.91233,-36.15569
"705",144.66865,-36.41193
"706",146.70395,-36.13231
"707",143.47359,-36.80392
"708",143.77921,-36.85664
"709",143.80484,-36.94435
"710",141.13852,-34.12365
"711",145.06367,-37.46631
"712",144.31425,-36.08183
"713",145.05794,-35.95738
"714",145.03074,-36.11469
"715",145.19178,-36.11723
"716",143.62023,-36.63405
"717",143.68636,-36.92727
"718",143.22498,-36.69437
"719",143.60025,-36.8706
"720",143.78567,-36.84928
"721",143.23073,-36.69967
"722",144.03058,-36.91412
"723",143.75881,-36.85081
"724",143.64894,-36.91639
"725",144.23387,-36.12597
"726",145.05155,-37.14797
"727",142.33501,-34.76482
"728",144.2617,-37.00979
"729",143.32973,-36.8645
"730",142.88816,-37.24278
"731",146.15149,-36.24507
"732",143.70162,-36.72325
"733",146.6427,-36.15919
"734",142.18919,-34.50122
"735",142.4427,-36.69921
"736",142.46828,-34.63976
"737",141.74204,-35.04852
"738",144.42269,-36.4988
"739",146.19257,-36.038
"740",144.70113,-36.7839
"741",143.08557,-35.70717
"742",143.69182,-37.08214
"743",144.25111,-37.85658
"744",141.7773,-36.43136
"745",141.07483,-36.82782
"746",146.19425,-36.19939
"747",144.62407,-36.52101
"748",146.15308,-36.20091
"749",146.17845,-36.22092
"750",141.84791,-36.25599
"751",146.16845,-36.21995
"752",148.2647,-37.51778
"753",144.24339,-36.17125
"754",144.57226,-36.03236
"755",142.6059,-37.00989
"756",141.73004,-35.0558
"757",144.51893,-37.66429
"758",147.67375,-37.61366
"759",144.62183,-36.52097
"760",143.79286,-35.92806
"761",143.85994,-36.22029
"762",145.26815,-35.87676
"763",143.96692,-37.18551
"764",142.21141,-36.72703
"765",145.01448,-37.14465
"766",144.47926,-36.92089
"767",146.19777,-36.07229
"768",144.10112,-36.68066
"769",145.13165,-36.12261
"770",144.63783,-36.54562
"771",144.67375,-36.54002
"772",144.24352,-36.16765
"773",144.94191,-36.74685
"774",141.10438,-37.932
"775",144.72296,-36.96165
"776",143.40171,-36.78772
"777",143.53831,-36.75116
"778",141.91929,-37.25307
"779",145.42127,-37.56316
"780",142.69609,-37.30109
"781",146.60977,-36.12754
"782",146.7134,-36.1017
"783",142.18753,-34.3699
"784",141.19722,-34.165
"785",141.13787,-34.0921
"786",146.23113,-36.2236
"787",143.43083,-36.8028
"788",146.23333,-36.23333
"789",145.0167,-36.5833
"790",141.44298,-34.16722
"791",142.89444,-35.84583
"792",143.42329,-37.19322
"793",146.18583,-36.54083
"794",143.6427,-35.66404
"795",144.16659,-37.07043
"796",141.8447,-37.24796
"797",144.70408,-36.35681
"798",143.78271,-36.83738
"799",141.76277,-36.97555
"800",141.92083,-36.76083
"801",141.97055,-36.57805
"802",142.07278,-36.77277
"803",144.88806,-37.01388
"804",146.15306,-36.54805
"805",142.3819,-37.01573
"806",142.34971,-37.49832
"807",146.20555,-36.50583
"808",146.62684,-36.24263
"809",141.11361,-34.55806
"810",144.41,-36.21611
"811",142.02274,-36.51517
"812",141.83223,-34.63861
"813",141.79801,-36.44768
"814",143.43194,-36.775
"815",142.81388,-34.92555
"816",141.86084,-36.77861
"817",146.64138,-36.15889
"818",142.12269,-34.33239
"819",144.69297,-36.40681
"820",146.1599,-36.55374
"821",143.33333,-36.9478
"822",141.335786,-34.366252
"823",143.20716,-36.26476
"824",141.97289,-36.63817
"825",141.89145,-35.97259
"826",143.47519,-35.9756
"827",145.71171,-36.52601
"828",144.21648,-36.17784
"829",142.29563,-36.40613
"830",145.30989,-36.51378
"831",144.42342,-35.90036
"832",146.59279,-36.1365
"833",142.27333,-34.66179
"834",143.70222,-36.61239
"835",144.93413,-36.70255
"836",142.55318,-37.12507
"837",143.45968,-35.47295
"838",144.99338,-36.01131
"839",145.81355,-36.21876
"840",144.94295,-36.74957
"841",146.61061,-36.12844
"842",144.36473,-36.3975
"843",143.72294,-37.25986
"844",144.14951,-36.82422
"845",144.66666,-36.73816
"846",142.70277,-37.06983
"847",141.09771,-34.47631
"848",145.091,-37.68035
"849",144.62037,-37.61141
"850",145.10699,-37.63104
"851",144.8277,-37.64966
"852",142.72348,-37.23898
"853",145.94392,-36.61573
"854",144.91005,-36.76522
"855",143.01249,-36.78648
"856",143.86451,-36.79874
"857",143.24732,-36.69304
"858",144.65988,-36.96064
"859",144.02932,-36.9177
"860",143.6197,-36.88189
"861",144.82218,-36.74291
"862",143.32866,-36.60676
"863",146.65903,-37.99635
"864",143.95999,-37.18118
"865",143.41931,-36.2868
"866",142.38232,-37.01451
"867",141.64884,-36.81256
"868",142.32159,-34.60807
"869",143.85158,-36.87295
"870",142.06435,-36.78162
"871",143.36805,-37.44773
"872",142.41885,-34.74764
"873",143.73704,-36.86933
"874",146.2017,-36.34188
"875",143.59208,-36.36068
"876",141.80849,-35.11572
"877",146.1996,-36.22016
"878",141.75208,-34.46502
"879",146.20505,-36.341
"880",141.90736,-36.773
"881",143.67224,-36.77979
"882",143.75912,-36.60928
"883",148.83797,-37.45527
"884",144.9057,-36.09634
"885",144.86849,-36.15788
"886",143.54179,-37.17017
"887",146.63489,-36.16458
"888",144.03508,-37.11608
"889",145.11888,-36.09898
"890",144.80432,-36.8976
"891",145.03633,-36.72757
"892",145.06574,-36.80467
"893",141.79841,-36.44634
"894",141.98564,-36.33947
"895",143.85621,-35.85859
"896",142.68551,-37.07102
"897",143.45786,-36.8061
"898",142.83004,-36.88557
"899",144.79158,-36.62687
"900",146.55163,-36.16146
"901",143.32872,-35.66441
"902",145.7247,-36.3106
"903",143.69418,-37.1839
"904",142.95111,-37.0981
"905",143.025,-36.7642
"906",144.96667,-36.66667
"907",146.21667,-36.23333
"908",143.22354,-36.77766
"909",146.73222,-37.53944
"910",146.61889,-36.2036
"911",144.27685,-36.17515
"912",145.04186,-36.73598
"913",146.18388,-36.54
"914",145.98879,-36.55763
"915",144.44583,-35.98444
"916",141.04695,-34.38444
"917",141.99499,-35.44638
"918",141.98333,-36.45722
"919",141.83885,-37.04657
"920",144.79916,-36.87638
"921",144.86389,-36.93944
"922",141.98611,-36.4575
"923",141.97749,-36.45166
"924",144.5413,-36.64904
"925",143.69077,-37.29516
"926",143.22495,-36.83461
"927",142.03079,-36.58712
"928",146.60333,-36.18
"929",144.70603,-36.35098
"930",143.41055,-37.075
"931",143.45805,-35.47305
"932",146.15194,-36.55166
"933",141.63972,-36.10611
"934",144.00494,-37.13043
"935",142.06388,-36.77083
"936",144.3627,-36.49598
"937",142.22047,-34.23072
"938",143.49078,-37.23294
"939",143.462186,-35.471948
"940",143.25944,-36.8558
"941",142.51328,-37.0436
"942",142.35327,-36.83367
"943",143.40394,-37.4389
"944",143.21504,-37.01
"945",144.46087,-35.94172
"946",143.8027,-37.22195
"947",146.61967,-36.09331
"948",141.54388,-34.92873
"949",146.47103,-36.55703
"950",146.62946,-36.13752
"951",144.43474,-37.90308
"952",145.02106,-36.01357
"953",145.56229,-36.08799
"954",145.42766,-36.15571
"955",146.56726,-36.13009
"956",145.15942,-36.8775
"957",141.80982,-36.44737
"958",141.15492,-37.61288
"959",141.58207,-36.87781
"960",143.46905,-36.80221
"961",142.85173,-36.90446
"962",144.3886,-36.91352
"963",142.97545,-36.82766
"964",141.12335,-34.13539
"965",144.57785,-37.7349
"966",144.3845,-37.94072
"967",144.14021,-38.04946
"968",144.52204,-37.63913
"969",147.64456,-37.25058
"970",144.44437,-35.97202
"971",145.19258,-36.13076
"972",145.24303,-36.16036
"973",144.39155,-36.262
"974",145.26363,-36.58522
"975",146.66277,-36.14663
"976",143.22732,-36.77544
"977",146.19424,-36.20029
"978",143.68335,-36.58398
"979",143.21909,-36.80083
"980",143.20429,-36.94891
"981",144.83785,-36.7432
"982",144.99417,-36.89015
"983",143.20319,-36.94983
"984",141.84647,-36.22535
"985",144.24237,-36.16852
"986",143.809,-36.93524
"987",144.39821,-36.49647
"988",145.3356,-36.56462
"989",146.6162,-36.12305
"990",143.27704,-36.71411
"991",142.63575,-37.14378
"992",146.51835,-36.13171
"993",142.20435,-34.49476
"994",143.51689,-37.06436
"995",146.17388,-36.23261
"996",143.35695,-36.21233
"997",143.37432,-36.71041
"998",146.38564,-36.04816
"999",146.56246,-36.19499
"1000",143.28631,-35.73147
"1001",141.71564,-35.03875
