"","lon","lat"
"814",145.68733,-37.88047
"815",147.381,-37.9737
"816",146.41973,-38.01254
"817",143.09548,-38.52254
"818",148.5914,-37.39666
"819",148.52654,-37.42906
"820",149.5792,-37.44501
"821",148.28436,-37.80598
"822",148.37382,-37.79055
"823",144.2338,-37.86339
"826",145.54469,-38.42311
"827",142.27619,-38.31085
"828",142.28191,-38.31079
"829",142.24356,-38.34274
"830",142.24137,-38.34817
"832",144.96169,-37.57962
"833",143.50422,-37.59755
"834",148.43335,-37.75865
"835",145.43588,-37.12198
"836",146.30467,-38.22213
"837",145.28295,-37.27061
"838",146.39601,-38.19493
"839",145.41218,-38.06735
"840",146.00809,-38.25947
"841",143.29372,-38.36461
"842",145.43408,-37.41632
"843",141.93188,-37.26516
"844",147.30564,-36.1146
"845",145.09556,-37.6006
"846",145.2375,-38.2528
"847",145.17528,-38.3169
"848",141.4368,-38.2661
"850",144.2084,-37.831
"851",145.36325,-37.51424
"852",141.26472,-37.0269
"853",144.09407,-37.8176
"854",143.4337,-37.4109
"855",143.4753,-37.9621
"856",144.9925,-37.299
"857",142.02691,-37.4339
"858",142.05144,-37.5226
"859",142.46338,-38.391
"860",144.31328,-38.2525
"861",145.44345,-36.8478
"862",145.36404,-38.0843
"863",145.51569,-38.5813
"864",146.87437,-38.2287
"865",145.50543,-38.21535
"866",147.43391,-37.48319
"867",145.03142,-37.78932
"868",145.04762,-37.77787
"869",144.98489,-37.82998
"870",146.22768,-38.18447
"871",145.64036,-38.02323
"872",146.10133,-38.0592
"873",146.00609,-37.76823
"874",144.05117,-37.94004
"876",146.48429,-38.06511
"877",146.05367,-38.04261
"878",142.5613,-37.19166
"879",142.28162,-37.37528
"880",145.0009,-38.37004
"881",145.33278,-37.82101
"882",145.10933,-37.62838
"883",142.36318,-38.31438
"884",144.432,-37.94898
"885",144.96758,-37.63233
"886",148.84134,-37.45432
"887",146.32464,-37.94714
"888",149.45481,-37.54679
"889",148.27668,-37.75559
"890",142.02874,-38.20243
"891",145.13032,-38.00992
"892",140.99443,-37.83882
"893",146.3857,-38.356
"894",141.19363,-37.77485
"895",145.42127,-37.60228
"896",145.6852,-37.54482
"897",146.40824,-38.1144
"898",145.32989,-37.9931
"899",145.29051,-37.6587
"900",143.34488,-37.9439
"901",145.18333,-38.1731
"903",141.2229,-37.7129
"904",141.2572,-37.5602
"905",141.2273,-37.534
"906",141.3212,-37.3053
"907",143.157,-38.6903
"908",143.0315,-38.6265
"910",143.586,-37.6574
"911",144.1108,-37.8537
"912",144.08501,-37.8225
"913",143.96209,-37.7533
"914",143.4377,-37.4197
"916",145.33398,-38.0785
"917",145.35483,-38.0769
"918",146.92118,-38.2253
"919",148.802883,-37.658132
"920",144.00581,-37.88033
"921",145.16916,-38.18806
"922",145.04648,-37.77785
"923",143.83786,-36.74441
"924",144.11227,-38.43981
"925",146.32925,-38.06523
"926",146.66174,-37.40148
"927",146.02769,-38.79489
"928",144.96315,-37.62865
"929",143.66025,-38.44169
"931",145.29326,-37.76096
"932",144.26585,-37.39377
"933",142.07626,-37.70361
"934",145.03081,-36.73033
"935",146.62948,-38.65867
"936",147.00528,-38.1744
"937",147.56588,-37.7332
"938",143.96119,-38.54528
"939",146.33626,-37.92107
"940",145.69573,-37.92022
"941",146.35211,-37.92927
"942",146.41853,-38.01974
"943",146.40627,-37.98633
"944",141.87451,-37.23297
"945",141.29655,-37.03752
"946",146.3235,-38.19498
"947",142.37723,-37.60043
"948",142.65998,-37.68241
"949",141.67367,-37.59213
"950",145.36598,-38.03447
"951",141.42047,-37.92838
"952",145.40931,-37.1009
"953",145.3014,-37.80618
"955",145.48036,-38.20246
"956",148.77369,-37.5871
"957",145.08827,-37.56585
"958",145.91194,-38.8086
"959",145.58,-38.6031
"960",142.90267,-37.2352
"961",146.3476,-38.0521
"962",141.5583,-38.2263
"963",141.2499,-37.6165
"964",141.3275,-37.3911
"965",143.2134,-38.4143
"966",143.2142,-38.4099
"967",143.5933,-37.6688
"968",143.7032,-37.7653
"969",141.654,-38.2329
"970",144.09416,-37.8227
"971",143.43859,-37.4153
"972",143.6705,-38.3522
"973",143.50422,-37.5976
